ImageID,SentenceNo,Entity1,Relation,Entity2,Entity1ID,Entity2ID,Answer,NumberOfWorkers,WorkerAnswer,WorkerAccuracy
1131932671,3,A small child,is jumping on,a bed,/EN#3418/people,/EN#3420/other,1,5,1-1-1-1-1,0.8-1.0-0.8-1.0-1.0
1131932671,4,A boy,is jumping on,a bed,/EN#3418/people,/EN#3420/other,1,5,1-1-1-1-1,0.8-1.0-0.8-1.0-1.0
1147391743,3,Multiple people,are sitting in,outside of a hut,/EN#3836/people,/EN#3838/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1147391743,2,Numerous people,near,a straw hut,/EN#3836/people,/EN#3837/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1147391743,4,Several African women,sit in front of,a hut,/EN#3836/people,/EN#3837/scene,1,5,1-0-1-1-1,1.0-1.0-1.0-1.0-1.0
1153704539,0,a young girl,marching in,a band,/EN#4032/people,/EN#4033/people,1,5,1-1-1-1-1,0.8-1.0-1.0-0.8-0.8
1153704539,3,A girl,in,a marching band,/EN#4032/people,/EN#4033/people,1,5,1-1-1-1-1,0.8-1.0-1.0-0.8-0.8
1153704539,4,Girl,in,a marching band,/EN#4032/people,/EN#4033/people,1,5,1-1-1-1-1,0.8-1.0-1.0-0.8-0.8
1153704539,0,a young girl,playing,a trumpet,/EN#4032/people,/EN#4035/instruments,1,5,1-1-1-1-1,0.8-1.0-1.0-0.8-0.8
1153704539,3,trumpet,in,a marching band,/EN#4035/instruments,/EN#4033/people,0,5,1-0-0-1-0,0.8-1.0-1.0-0.8-0.8
1153704539,4,the trumpet,in,a marching band,/EN#4035/instruments,/EN#4033/people,0,5,1-0-0-1-0,0.8-1.0-1.0-0.8-0.8
116569042,4,Two people,are on top of,the bed of a truck,/EN#4364/people,/EN#4365/vehicles,1,5,1-1-1-1-0,1.0-1.0-1.0-1.0-1.0
1178705300,3,A dog,above,the swimming pool,/EN#4568/animals,/EN#4569/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
1178705300,4,A dog,jumps into,a backyard pool,/EN#4568/animals,/EN#4569/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
1220027979,0,baby,&#44; sit in,an outdoor swing chair,/EN#5472/people,/EN#5475/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1220027979,1,Two little boys,sit on,a striped seat outside,/EN#5474/people,/EN#5475/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1220027979,2,two young boys,on,a seat,/EN#5474/people,/EN#5475/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1220027979,1,a baby girl,sit on,a striped seat outside,/EN#5472/people,/EN#5475/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1220027979,2,A baby,on,a seat,/EN#5472/people,/EN#5475/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
12252043,0,Four young Asian boys,stand around,a barbecue,/EN#5598/people,/EN#5600/other,1,5,1-1-1-1-1,0.8-0.8-1.0-1.0-1.0
12252043,1,Group of Asian boys,to cook over,barbecue,/EN#5598/people,/EN#5600/other,1,5,1-1-1-1-1,0.8-0.8-1.0-1.0-1.0
1277185009,0,A topless person,is shown against on,a pile of rocks,/EN#7014/people,/EN#7017/other,1,5,1-1-1-1-0,1.0-1.0-1.0-1.0-1.0
1277185009,2,A man,is walking on top of,lots of rocks,/EN#7014/people,/EN#7017/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1277185009,1,A man,standing on,a rocky mountain,/EN#7014/people,/EN#7017/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1277185009,3,A shirtless man,is walking on,a rocky hill,/EN#7014/people,/EN#7017/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
128396150,0,A bike riding couple,to site on,a bench,/EN#7233/people,/EN#7236/other,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
128396150,0,A bike riding couple,to talk and park,their bikes,/EN#7233/people,/EN#7237/vehicles,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
128396150,2,Two people,next to,their bikes,/EN#7233/people,/EN#7237/vehicles,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
128396150,0,a bench,to talk and park,their bikes,/EN#7236/other,/EN#7237/vehicles,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
128396150,1,a bench,if,their bikes,/EN#7236/other,/EN#7237/vehicles,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
128396150,2,a park bench,next to,their bikes,/EN#7236/other,/EN#7237/vehicles,0,5,1-0-0-0-1,1.0-1.0-1.0-1.0-1.0
128396150,4,Two bikers,on,a bench,/EN#7238/people,/EN#7236/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
128912885,0,A white dog,attempting to catch,a red ball,/EN#7436/animals,/EN#7437/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
128912885,1,A white dog,plays with,a red ball,/EN#7436/animals,/EN#7437/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
128912885,2,A dog,jumps for,a red ball,/EN#7436/animals,/EN#7437/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
128912885,4,The dog,is playing with,a red ball,/EN#7436/animals,/EN#7437/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1290571209,1,A young boy,holding,a sponge,/EN#7518/people,/EN#7520/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1290571209,4,A child,is holding,a cleanser,/EN#7518/people,/EN#7520/other,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
1290571209,1,A young boy,up to,a white oven door,/EN#7518/people,/EN#7521/other,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1290571209,2,A young boy,scrubs,his oven clean,/EN#7518/people,/EN#7521/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1290571209,3,A young child,on,the front of an oven,/EN#7518/people,/EN#7521/other,1,5,1-0-1-0-1,1.0-1.0-1.0-1.0-1.0
1290571209,4,A child,in front of,an oven,/EN#7518/people,/EN#7521/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1290571209,1,a sponge,up to,a white oven door,/EN#7520/other,/EN#7521/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1290571209,4,a cleanser,in front of,an oven,/EN#7520/other,/EN#7521/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1290571209,1,a Hawaiian print shirt,up to,a white oven door,/EN#7519/clothing,/EN#7521/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1290571209,2,a tropical shirt,scrubs,his oven clean,/EN#7519/clothing,/EN#7521/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1295747912,1,A woman,and looks at,a man,/EN#7666/people,/EN#7667/people,1,5,1-1-1-0-1,1.0-0.8-0.8-1.0-1.0
1295747912,3,a female,as,a male,/EN#7666/people,/EN#7667/people,0,5,0-0-1-0-0,1.0-0.8-0.8-1.0-1.0
1295747912,4,Woman,at,a man,/EN#7666/people,/EN#7667/people,1,5,1-1-1-0-1,1.0-0.8-0.8-1.0-1.0
1295747912,1,A woman,through,a window,/EN#7666/people,/EN#7668/other,1,5,1-1-1-0-0,1.0-0.8-0.8-1.0-1.0
1295747912,3,the window,as,a male,/EN#7668/other,/EN#7667/people,0,5,0-0-1-0-0,1.0-0.8-0.8-1.0-1.0
1295747912,4,the window,at,a man,/EN#7668/other,/EN#7667/people,0,5,0-0-1-0-0,1.0-0.8-0.8-1.0-1.0
1301140633,0,Blond child,with,dirty face,/EN#7897/people,/EN#7898/bodyparts,1,5,1-1-1-1-1,0.8-1.0-0.8-0.8-0.8
1301140633,2,a boy,on,his face,/EN#7897/people,/EN#7898/bodyparts,0,5,0-0-0-0-0,0.8-1.0-0.8-0.8-0.8
1301532463,1,Several people,are riding,a crowded train,/EN#7939/people,/EN#7943/vehicles/scene,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
1301532463,2,Commuters,in,Asia,/EN#7939/people,/EN#7945/other,1,5,1-1-0-1-1,1.0-1.0-1.0-1.0-1.0
1301532463,4,People,in,Asia,/EN#7939/people,/EN#7945/other,1,5,1-0-0-1-1,1.0-1.0-1.0-1.0-1.0
1307635496,1,A boy,runs along,the grass,/EN#8207/people,/EN#8208/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1307635496,2,A young boy,is walking in,a grassy field,/EN#8207/people,/EN#8208/scene,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1307635496,3,A smiling boy,runs through,the grass,/EN#8207/people,/EN#8208/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1307635496,4,A child,runs through,a field,/EN#8207/people,/EN#8208/scene,1,5,1-1-1-0-1,1.0-1.0-1.0-1.0-1.0
1308472581,1,The girl,with,the blue bucket,/EN#8226/people,/EN#8227/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1308472581,2,A laughing girl,holding,a bucket,/EN#8226/people,/EN#8227/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1308472581,3,A young girl,with,a blue bucket,/EN#8226/people,/EN#8227/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1308472581,0,Girls,is playing and splashing in,the ocean water,/EN#8226/people,/EN#8229/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1308472581,2,A laughing girl,splashes in,the ocean,/EN#8226/people,/EN#8229/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1308472581,0,a blue bucket,is playing and splashing in,the ocean water,/EN#8227/other,/EN#8229/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1308472581,2,a bucket,splashes in,the ocean,/EN#8227/other,/EN#8229/scene,0,5,1-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1321949151,4,Two children,are sitting on,a row of black couches,/EN#8556/people,/EN#8557/other,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
1321949151,0,Two tired children,at,an art museum,/EN#8556/people,/EN#8564/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1321949151,3,Two children,at,a museum,/EN#8556/people,/EN#8564/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1321949151,0,couches,at,an art museum,/EN#8557/other,/EN#8564/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1321949151,3,puffy benches,at,a museum,/EN#8557/other,/EN#8564/scene,1,5,1-1-1-0-1,1.0-1.0-1.0-1.0-1.0
1332722096,0,Two young ladies,are walking through,an urban area,/EN#8876/people,/EN#8882/scene,0,5,0-0-1-0-1,1.0-1.0-1.0-1.0-1.0
1332722096,2,Two girls,walking on,the sidewalk,/EN#8876/people,/EN#8882/scene,0,5,0-0-1-0-1,1.0-1.0-1.0-1.0-1.0
1332722096,4,Three women,walk down,the street,/EN#8881/people,/EN#8882/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1332823164,1,Woman,standing on,the shore of a beach,/EN#8921/people,/EN#8922/scene,1,5,1-1-0-1-1,1.0-1.0-1.0-0.8-1.0
1332823164,3,A girl,standing in,the ocean,/EN#8921/people,/EN#8922/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
1332823164,4,a girl,walks in,the ocean,/EN#8921/people,/EN#8922/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
1332823164,0,A woman,facing,the water,/EN#8921/people,/EN#8922/scene,1,5,0-1-0-1-1,1.0-1.0-1.0-0.8-1.0
1342766791,1,another boy,to climb,a green pole,/EN#9256/people,/EN#9255/other,1,5,1-1-1-1-0,0.4-0.6-0.8-0.8-0.6
1342766791,2,another little boy,up,the pole,/EN#9256/people,/EN#9255/other,1,5,1-1-1-1-0,0.4-0.6-0.8-0.8-0.6
1342766791,4,another boy,up,a pole,/EN#9256/people,/EN#9255/other,1,5,1-1-1-1-0,0.4-0.6-0.8-0.8-0.6
1342766791,1,One boy,to climb,a green pole,/EN#9253/people,/EN#9255/other,1,5,1-1-0-1-0,0.4-0.6-0.8-0.8-0.6
1342766791,2,Little boy,up,the pole,/EN#9253/people,/EN#9255/other,1,5,1-1-1-1-1,0.4-0.6-0.8-0.8-0.6
1342766791,3,The boy,up,a pole,/EN#9253/people,/EN#9255/other,1,5,1-1-1-1-1,0.4-0.6-0.8-0.8-0.6
1342766791,4,A boy,up,a pole,/EN#9253/people,/EN#9255/other,1,5,1-1-1-1-1,0.4-0.6-0.8-0.8-0.6
134653574,0,Three women,in,their kitchen,/EN#9351/people,/EN#9353/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
134653574,1,Three girls,in,a messy kitchen,/EN#9351/people,/EN#9353/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
134653574,4,Three women,stand in,a kitchen,/EN#9351/people,/EN#9353/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-1.0
134653574,0,a meal,in,their kitchen,/EN#9352/other,/EN#9353/scene,0,5,1-1-0-0-0,1.0-1.0-1.0-0.8-1.0
134653574,1,food,in,a messy kitchen,/EN#9352/other,/EN#9353/scene,1,5,1-1-0-1-1,1.0-1.0-1.0-0.8-1.0
1350811702,1,Young boy,casting,his fishing rod,/EN#9526/people,/EN#9531/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1350811702,2,A young boy,off,a pier,/EN#9526/people,/EN#9533/scene,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
1350811702,4,Children,fishing off,a bridge,/EN#9526/people,/EN#9533/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1356543628,1,A girl,carries,equipment,/EN#9789/people,/EN#9794/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1364148267,0,2 men,in,orange raincoat,/EN#10098/people,/EN#10100/clothing,0,5,0-0-0-0-0,0.6-1.0-1.0-1.0-1.0
1364148267,0,2 men,and holding,a yellow pole,/EN#10098/people,/EN#10102/other,0,5,0-0-0-0-0,0.6-1.0-1.0-1.0-1.0
1364148267,4,two men,working with,a pole,/EN#10098/people,/EN#10102/other,1,5,0-1-0-1-1,0.6-1.0-1.0-1.0-1.0
1364148267,1,A man,with,another man,/EN#10098/people,/EN#10103/people,1,5,1-1-1-1-1,0.6-1.0-1.0-1.0-1.0
1364148267,2,A city worker,is verified by,his colleague,/EN#10098/people,/EN#10103/people,1,5,0-1-0-1-1,0.6-1.0-1.0-1.0-1.0
1364148267,3,A man,stands near,an orange cone,/EN#10098/people,/EN#10106/other,1,5,1-1-1-1-1,0.6-1.0-1.0-1.0-1.0
1364148267,0,hard hat,looking at,caution cone,/EN#10101/clothing,/EN#10106/other,0,5,0-0-0-0-0,0.6-1.0-1.0-1.0-1.0
1364148267,3,a hard hat,stands near,an orange cone,/EN#10101/clothing,/EN#10106/other,0,5,0-0-0-0-0,0.6-1.0-1.0-1.0-1.0
13648274,3,female companion,stand by,a waterway,/EN#10142/people,/EN#10141/scene,1,5,1-1-1-1-0,1.0-0.8-1.0-0.8-1.0
1368512916,0,A lady,with,a shawl &#44; red and white skirt,/EN#10323/people,/EN#10324/clothing,1,5,1-1-1-1-1,1.0-1.0-1.0-0.8-0.8
138718600,0,Two bicycles,sitting on,the grass,/EN#10794/vehicles,/EN#10797/scene,1,5,1-0-1-0-1,1.0-1.0-1.0-1.0-1.0
138718600,0,Two bicycles,near,a body of water,/EN#10794/vehicles,/EN#10796/scene,1,5,1-1-1-0-1,1.0-1.0-1.0-1.0-1.0
138718600,2,their bicycles,beside,a body of water,/EN#10794/vehicles,/EN#10796/scene,1,5,0-1-1-1-0,1.0-1.0-1.0-1.0-1.0
138718600,2,Two blond women,in,the grass,/EN#10795/people,/EN#10797/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
138718600,0,two people,near,a body of water,/EN#10795/people,/EN#10796/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
138718600,1,Two girls,by,a river,/EN#10795/people,/EN#10796/scene,1,5,1-1-1-0-1,1.0-1.0-1.0-1.0-1.0
138718600,2,Two blond women,beside,a body of water,/EN#10795/people,/EN#10796/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
138718600,0,the grass,near,a body of water,/EN#10797/scene,/EN#10796/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
138718600,2,the grass,beside,a body of water,/EN#10797/scene,/EN#10796/scene,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
138718600,1,Two girls,with,their bicycles,/EN#10795/people,/EN#10794/vehicles,1,5,1-1-1-0-1,1.0-1.0-1.0-1.0-1.0
138718600,2,Two blond women,sit beside,their bicycles,/EN#10795/people,/EN#10794/vehicles,1,5,1-0-1-1-1,1.0-0.8-1.0-1.0-1.0
138718600,3,Two women,with,their bikes,/EN#10795/people,/EN#10794/vehicles,1,5,1-0-1-1-1,1.0-0.8-1.0-1.0-1.0
138718600,4,Two people,&#44; next to,their bikes,/EN#10795/people,/EN#10794/vehicles,1,5,1-1-1-1-1,1.0-0.8-1.0-1.0-1.0
138718600,4,a pond,&#44; next to,their bikes,/EN#10796/scene,/EN#10794/vehicles,1,5,0-1-0-1-1,1.0-0.8-1.0-1.0-1.0
1390860274,0,A boy,with,his net,/EN#10942/people,/EN#10945/other,1,5,1-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1390860274,2,his son,begins to wander off with,the fishing net,/EN#10942/people,/EN#10945/other,1,5,0-1-1-1-1,1.0-1.0-1.0-1.0-1.0
1390860274,0,the shore,with,his net,/EN#10944/scene,/EN#10945/other,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,1,a beach,carries,a net,/EN#10944/scene,/EN#10945/other,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,1,A man,into,a large body of water,/EN#10946/people,/EN#10949/scene,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,1,A man,carries,a net,/EN#10946/people,/EN#10945/other,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,2,A father,begins to wander off with,the fishing net,/EN#10946/people,/EN#10945/other,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,3,Grandfather,waits with,net,/EN#10946/people,/EN#10945/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,1,a large body of water,carries,a net,/EN#10949/scene,/EN#10945/other,0,5,0-0-0-0-0,1.0-1.0-1.0-1.0-1.0
1390860274,2,the side of a pond,begins to wander off with,the fishing net,/EN#10949/scene,/EN#10945/other,0,5,0-0-1-0-0,1.0-1.0-1.0-1.0-1.0
